,Unnamed: 0,dt,weekday,year,id_driver,id_carrier_number,dim_carrier_type,dim_carrier_company_name,home_base_city,home_base_state,carrier_trucks,num_trucks,interested_in_drayage,port_qualified,signup_source,ts_signup,ts_first_approved,days_signup_to_approval,driver_with_twic,dim_preferred_lanes,first_load_date,most_recent_load_date,load_day,marketplace_loads_otr,marketplace_loads_atlas,marketplace_loads,brokerage_loads_otr,brokerage_loads_atlas,brokerage_loads,total_loads,date,period,test
83734,14941,2018-03-01,4,2018,10226,C0091616,Fleet,Top gun transportation,Hesperia,CA,"[""dryvan""]",9.0,not specified,no,Other,2018-02-19 20:51:03+00:00,2019-07-01 16:36:59+00:00,496.0,no,,2018-03-01,2020-10-02,2018-03-01,28,0,28,120,0,120,148,2018-03-01,1,20201002
83735,2257,2016-06-20,1,2016,964,C0090180,Fleet,Reliable  Express Transportation,San Leandro,CA,"[""dryvan""]",1.0,not specified,no,Other,2016-05-26 22:15:39+00:00,,,no,,2016-05-21,2016-07-07,2016-06-20,0,0,0,15,0,15,15,2016-06-20,1,20160707
83736,70634,2020-11-13,5,2020,22091,C0093828,Fleet,CR TRANSPORTATION,San Bernardino,CA,"[""dryvan""]",10.0,yes,no,Other,2018-12-13 19:49:00+00:00,2018-12-13 19:49:29+00:00,0.0,no,,2019-04-29,2021-02-17,2020-11-13,7,0,7,96,0,96,103,2020-11-13,2,20210217
83737,70015,2020-11-07,6,2020,3851,U0093691,Owner Operator,pappy's trucking,Los Angeles,CA,"[""dryvan""]",1.0,not specified,no,Other,2016-10-27 21:09:06+00:00,2019-07-01 15:22:08+00:00,976.0,no,,2017-06-27,2021-02-17,2020-11-07,286,4,290,226,0,226,516,2020-11-07,2,20210217
83738,70190,2020-11-09,1,2020,35512,C0098044,Fleet,PERSISTENCE LLC,Huntington Park,CA,"[""poweronly""]",2.0,yes,yes,Other,2020-07-31 22:57:03+00:00,2020-08-01 00:04:38+00:00,0.0,yes,,2020-10-30,2021-02-16,2020-11-09,0,55,55,0,4,4,59,2020-11-09,1,20210216
83739,43696,2019-10-25,5,2019,41,U0000058,Owner Operator,SHALISA & VP TRUCKING LLC,Hawthorne,CA,"[""poweronly""]",1.0,not specified,no,Other,2015-10-22 19:30:54+00:00,2018-12-06 23:37:01+00:00,1141.0,no,,2015-10-21,2019-11-08,2019-10-25,46,6,52,425,0,425,477,2019-10-25,2,20191108
83740,58600,2020-06-25,4,2020,34799,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-06-12,2021-02-16,2020-06-25,0,0,0,0,0,0,70,2020-06-25,1,20210216
83741,3850,2016-09-30,5,2016,33,U0000048,Owner Operator,iDC Logistics,Sierra Madre,CA,"[""dryvan""]",1.0,not specified,no,Other,2015-10-20 12:37:11+00:00,,,no,,2015-10-14,2017-12-14,2016-09-30,0,0,0,669,0,669,669,2016-09-30,2,20171214
83742,32908,2019-05-08,3,2019,14505,U0102745,Owner Operator,EM trucking,Fontana,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-09-20 20:48:21+00:00,2019-06-05 17:13:03+00:00,257.0,no,,2018-10-16,2020-05-08,2019-05-08,14,0,14,169,0,169,183,2019-05-08,1,20200508
83743,15216,2018-03-15,4,2018,10457,C0091757,Fleet,SHAN BROTHERS CORPORATION,Bartlett,IL,"[""dryvan""]",1.0,yes,no,Other,2018-03-13 19:00:27+00:00,2019-05-24 21:04:24+00:00,437.0,no,,2018-03-15,2018-03-15,2018-03-15,1,0,1,0,0,0,1,2018-03-15,1,20180315
83744,48758,2019-12-17,2,2019,30283,C0093524,Fleet,O.A. EXPRESS INC,Livermore,CA,"[""poweronly""]",14.0,yes,no,Other,2018-11-09 01:38:19+00:00,2019-06-12 20:47:06+00:00,215.0,no,,2019-11-04,2019-12-31,2019-12-17,0,0,0,13,0,13,13,2019-12-17,1,20191231
83745,68146,2020-10-20,2,2020,35494,C0098035,Fleet,MARIE A CASTRO DBA S&D WOODWORKS,Azusa,CA,"[""poweronly""]",9.0,not specified,no,Other,2020-07-29 20:32:23+00:00,2020-07-30 20:15:03+00:00,0.0,no,,2020-08-04,2021-02-16,2020-10-20,0,0,0,128,0,128,128,2020-10-20,1,20210216
83746,39511,2019-08-30,5,2019,16196,C0093144,Fleet,Road Eagle Logistics Corp,San Diego,CA,"[""dryvan""]",14.0,yes,no,Other,2018-09-25 17:25:13+00:00,2020-03-13 16:56:23+00:00,534.0,no,,2018-11-18,2020-05-04,2019-08-30,16,0,16,56,0,56,72,2019-08-30,2,20200504
83747,32770,2019-05-05,7,2019,12227,C0092339,Fleet,Bolt Transport Inc,Bell,CA,"[""boxtruck""]",6.0,not specified,no,Other,2018-06-07 21:31:10+00:00,2019-06-11 17:15:00+00:00,368.0,no,California (Central)->California (Central),2018-07-06,2019-12-20,2019-05-05,12,0,12,30,0,30,42,2019-05-05,2,20191220
83748,4562,2016-11-30,3,2016,1416,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-08-18,2017-06-07,2016-11-30,0,0,0,45,0,45,45,2016-11-30,1,20170607
83749,72997,2020-12-07,1,2020,24731,C0095540,Fleet,WEST COAST SHIPPERS INC,Los Angeles,CA,"[""poweronly""]",4.0,not specified,yes,Other,2019-06-04 01:57:05+00:00,2019-06-11 19:46:29+00:00,7.0,yes,,2020-05-01,2021-01-22,2020-12-07,0,203,203,0,137,137,340,2020-12-07,1,20210122
83750,42814,2019-10-15,2,2019,25265,C0094912,Fleet,BETTER LOGISTICS CHOICE CORPORATION,Ontario,CA,"[""poweronly""]",5.0,not specified,no,Other,2019-04-03 18:41:35+00:00,2019-04-03 18:42:55+00:00,0.0,no,,2019-07-13,2019-12-31,2019-10-15,0,0,0,74,0,74,74,2019-10-15,1,20191231
83751,73383,2020-12-10,4,2020,35405,C0098012,Fleet,MTZ Trucking,Los Angeles,CA,"[""poweronly""]",4.0,yes,yes,Other,2020-07-21 16:29:29+00:00,2020-07-21 16:34:31+00:00,0.0,yes,,2020-09-17,2021-02-05,2020-12-10,0,38,38,0,13,13,51,2020-12-10,1,20210205
83752,14752,2018-02-21,3,2018,1163,C0090218,Fleet,IMEX TRANSPORT,Calexico,CA,"[""dryvan""]",1.0,not specified,no,Other,2016-07-05 19:50:23+00:00,2020-11-20 21:40:20+00:00,1599.0,no,,2016-07-04,2018-02-21,2018-02-21,1,0,1,1,0,1,2,2018-02-21,1,20180221
83753,15806,2018-04-06,5,2018,6694,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2017-06-09,2019-03-06,2018-04-06,0,0,0,71,0,71,71,2018-04-06,2,20190306
83754,50113,2020-01-02,4,2020,30309,C0093547,Fleet,USA Diamonds Trucking,Maywood,CA,"[""poweronly""]",38.0,yes,no,Other,2018-11-12 20:33:34+00:00,2019-03-01 16:49:14+00:00,108.0,no,California (Southern)->California (Northern)|California (Southern)->Arizona|California (Southern)->Nevada (Northern)|California (Southern)->Nevada (Southern),2019-11-08,2021-02-12,2020-01-02,100,18,118,19,1,20,138,2020-01-02,1,20210212
83755,26013,2018-12-14,5,2018,15841,C0092268,Fleet,"Innovative Transportation, LLC",Lakewood,CA,"[""poweronly"", ""dryvan""]",11.0,not specified,no,Other,2018-05-26 05:44:57+00:00,2019-01-11 18:37:36+00:00,230.0,no,,2018-11-06,2019-02-14,2018-12-14,8,0,8,25,0,25,33,2018-12-14,2,20190214
83756,42068,2019-10-05,6,2019,28837,C0096492,Fleet,Plus One Express,City of Industry,CA,"[""dryvan""]",9.0,not specified,no,Mobile,2019-09-19 01:57:16+00:00,2019-09-19 17:18:47+00:00,0.0,no,,2019-10-05,2019-10-05,2019-10-05,1,0,1,0,0,0,1,2019-10-05,2,20191005
83757,2542,2016-07-01,5,2016,828,C0090155,Fleet,Asmara Transportation,Los Angeles,CA,"[""dryvan""]",4.0,not specified,no,Other,2016-04-28 22:22:37+00:00,,,no,,2016-05-09,2017-09-18,2016-07-01,1,0,1,30,0,30,31,2016-07-01,2,20170918
83758,58500,2020-06-25,4,2020,34954,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-06-12,2021-02-17,2020-06-25,0,0,0,0,0,0,61,2020-06-25,1,20210217
83759,53425,2020-03-17,2,2020,21143,C0093009,Fleet,cbt trucking,Rowland Heights,CA,"[""dryvan""]",17.0,yes,no,Other,2018-09-10 20:53:37+00:00,2019-06-05 17:46:33+00:00,267.0,no,,2019-04-04,2020-12-14,2020-03-17,11,0,11,20,0,20,31,2020-03-17,1,20201214
83760,40696,2019-09-17,2,2019,19298,U0107056,Owner Operator,D&E Trucking ,Hesperia,CA,"[""poweronly""]",1.0,not specified,no,Other,2019-02-10 18:04:48+00:00,2019-02-11 17:14:35+00:00,0.0,no,,2019-05-01,2020-01-09,2019-09-17,41,0,41,9,0,9,50,2019-09-17,1,20200109
83761,57270,2020-06-10,3,2020,28147,U0115719,Owner Operator,Maykenny transportation,Manteca,CA,"[""dryvan""]",1.0,not specified,no,Mobile,2019-09-10 23:35:52+00:00,2019-10-10 18:08:58+00:00,29.0,no,,2019-10-31,2020-11-06,2020-06-10,18,0,18,11,0,11,29,2020-06-10,1,20201106
83762,25521,2018-12-08,6,2018,4524,C0090405,Fleet,Daylight Transport,Long Beach,CA,"[""dryvan""]",6.0,not specified,no,Other,2017-01-10 18:27:52+00:00,,,no,,2017-01-20,2021-02-15,2018-12-08,0,0,0,2671,0,2671,2671,2018-12-08,2,20210215
83763,6890,2017-03-14,2,2017,4574,C0090403,Fleet,global tranz,Los Angeles,CA,"[""dryvan""]",5.0,not specified,no,Other,2017-01-10 18:19:47+00:00,,,no,,2017-01-18,2017-03-30,2017-03-14,0,0,0,21,0,21,21,2017-03-14,1,20170330
83764,43643,2019-10-24,4,2019,22731,C0095249,Fleet,A & B Transportation Inc.,San Diego,CA,"[""dryvan"", ""poweronly""]",8.0,yes,no,Other,2019-05-10 22:47:00+00:00,2019-05-10 22:52:06+00:00,0.0,no,,2019-05-13,2021-02-06,2019-10-24,70,0,70,2,0,2,72,2019-10-24,1,20210206
83765,65257,2020-09-19,6,2020,35181,C0097940,Fleet,Logistics of Baja California,San Diego,CA,"[""dryvan""]",1.0,yes,no,Other,2020-06-25 15:15:53+00:00,2020-06-26 14:39:53+00:00,0.0,no,,2020-07-06,2021-02-08,2020-09-19,0,0,0,165,0,165,165,2020-09-19,2,20210208
83766,11899,2017-10-03,2,2017,7239,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2017-07-27,2019-01-18,2017-10-03,0,0,0,23,0,23,23,2017-10-03,1,20190118
83767,41719,2019-10-02,3,2019,594,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-04-05,2020-09-07,2019-10-02,0,0,0,1309,0,1309,1309,2019-10-02,1,20200907
83768,58013,2020-06-19,5,2020,23840,C0095508,Fleet,BIG TIME TRUCKING,Colton,CA,"[""dryvan""]",2.0,not specified,no,Other,2019-05-30 19:40:11+00:00,2019-05-30 19:40:42+00:00,0.0,no,,2019-06-05,2021-01-23,2020-06-19,174,0,174,24,0,24,198,2020-06-19,2,20210123
83769,24339,2018-11-20,2,2018,7521,U0096795,Owner Operator,"Grapevine Express, LLC",Los Angeles,CA,"[""dryvan""]",1.0,yes,yes,Other,2017-08-14 20:24:52+00:00,2019-04-16 19:45:09+00:00,609.0,yes,,2017-09-08,2021-02-16,2018-11-20,64,123,187,99,8,107,294,2018-11-20,1,20210216
83770,10017,2017-08-08,2,2017,7137,C0090679,Fleet,Glova Link Corporation,Santa Fe Springs,CA,"[""dryvan""]",2.0,not specified,no,Other,2017-07-12 17:16:15+00:00,2019-07-16 18:27:03+00:00,734.0,no,,2017-08-03,2017-08-23,2017-08-08,0,0,0,3,0,3,3,2017-08-08,1,20170823
83771,25241,2018-12-04,2,2018,16141,U0104146,Owner Operator,Oscar A Cubias Diaz,Los Angeles,CA,"[""poweronly""]",1.0,yes,no,Other,2018-11-14 02:05:37+00:00,2018-11-21 19:33:53+00:00,7.0,no,,2018-11-27,2019-11-13,2018-12-04,0,0,0,400,0,400,400,2018-12-04,1,20191113
83772,83431,2021-02-11,4,2021,34503,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-05-14,2021-02-17,2021-02-11,0,0,0,0,0,0,85,2021-02-11,1,20210217
83773,3046,2016-08-02,2,2016,1026,C0090192,Fleet,Janus Transportation Group LLC,Downey,CA,"[""dryvan""]",6.0,not specified,no,Other,2016-06-06 19:23:00+00:00,2019-08-05 18:52:56+00:00,1154.0,no,,2016-06-10,2017-01-16,2016-08-02,0,0,0,39,0,39,39,2016-08-02,1,20170116
83774,12311,2017-10-13,5,2017,5727,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-12-20,2019-12-12,2017-10-13,0,0,0,81,0,81,81,2017-10-13,2,20191212
83775,19460,2018-08-17,5,2018,12243,C0092376,Fleet,BET-LEHEM TRUCKING LLC,Pasadena,CA,"[""dryvan"", ""boxtruck""]",5.0,not specified,no,Other,2018-06-11 18:53:39+00:00,2019-07-12 17:45:15+00:00,395.0,no,,2018-06-26,2018-08-17,2018-08-17,0,0,0,22,0,22,22,2018-08-17,2,20180817
83776,80531,2021-01-28,4,2021,36558,C0098360,Fleet,Florentino Moya,Los Angeles,CA,"[""poweronly""]",6.0,yes,yes,Other,2020-10-19 21:30:08+00:00,2020-10-20 18:08:31+00:00,0.0,yes,,2020-10-26,2021-02-16,2021-01-28,10,73,83,0,0,0,83,2021-01-28,1,20210216
83777,68737,2020-10-27,2,2020,36021,C0097727,Fleet,New opportunities inc ,Los Angeles,CA,"[""poweronly"", ""boxtruck""]",15.0,yes,yes,Mobile,2020-04-18 01:01:13+00:00,2020-05-06 22:09:23+00:00,18.0,no,,2020-09-14,2021-02-05,2020-10-27,3,166,169,0,1,1,170,2020-10-27,1,20210205
83778,8825,2017-06-08,4,2017,641,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-04-04,2019-10-16,2017-06-08,0,0,0,140,0,140,140,2017-06-08,1,20191016
83779,46254,2019-11-22,5,2019,23711,U0111271,Owner Operator,LP'S TRANSPORTATION,Los Angeles,CA,"[""dryvan""]",1.0,not specified,no,Other,2019-05-28 00:08:48+00:00,2019-06-03 17:20:12+00:00,6.0,no,,2019-07-22,2019-12-04,2019-11-22,8,0,8,0,0,0,8,2019-11-22,2,20191204
83780,63924,2020-09-03,4,2020,29681,C0095478,Fleet,757 TRANSPORT INC,Lynwood,CA,"[""poweronly""]",10.0,yes,yes,Other,2019-05-28 22:33:23+00:00,2019-05-28 22:34:41+00:00,0.0,no,,2019-11-08,2020-12-18,2020-09-03,1,779,780,0,37,37,817,2020-09-03,1,20201218
83781,49804,2019-12-28,6,2019,18146,U0105836,Owner Operator,Prime Transportation Services,Moreno Valley,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-01-16 20:36:50+00:00,2019-01-17 19:51:44+00:00,0.0,yes,,2019-01-19,2021-02-17,2019-12-28,48,1289,1337,3,34,37,1374,2019-12-28,2,20210217
83782,57490,2020-06-12,5,2020,24771,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,no,,2019-06-24,2021-02-16,2020-06-12,0,0,0,3,0,3,84,2020-06-12,2,20210216
83783,66929,2020-10-07,3,2020,36292,C0096762,Fleet,MONTES CORPORATION,Los Angeles,CA,"[""dryvan"", ""poweronly""]",17.0,yes,yes,Other,2019-10-17 22:14:38+00:00,2019-10-17 22:16:16+00:00,0.0,no,,2020-10-05,2021-01-08,2020-10-07,8,62,70,29,2,31,101,2020-10-07,1,20210108
83784,34167,2019-06-10,1,2019,24138,C0092175,Fleet,Goldentree Transportation Inc,El Monte,CA,"[""dryvan""]",8.0,not specified,no,Other,2018-05-11 01:00:29+00:00,2019-03-29 18:05:45+00:00,322.0,no,,2019-06-10,2020-08-11,2019-06-10,4,0,4,29,0,29,33,2019-06-10,1,20200811
83785,3533,2016-09-07,3,2016,1060,C0090199,Fleet,One Team Logistics Inc.,Walnut,CA,"[""dryvan""]",3.0,not specified,no,Other,2016-06-14 23:14:35+00:00,,,no,,2016-06-10,2016-11-16,2016-09-07,0,0,0,30,0,30,30,2016-09-07,1,20161116
83786,78383,2021-01-16,6,2021,34829,C0097856,Fleet,PEREIRA BROS LLC,Torrance,CA,"[""poweronly""]",3.0,yes,yes,Other,2020-06-01 21:27:42+00:00,2020-06-01 21:36:34+00:00,0.0,yes,,2020-06-13,2021-02-17,2021-01-16,0,991,991,0,202,202,1193,2021-01-16,2,20210217
83787,22419,2018-10-19,5,2018,13322,U0101690,Owner Operator,SPINPSYCHO TRANSPORTATION,Los Angeles,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-08-10 11:34:53+00:00,2019-07-01 17:14:17+00:00,325.0,no,,2018-08-16,2021-02-01,2018-10-19,89,1,90,20,0,20,110,2018-10-19,2,20210201
83788,61624,2020-08-05,3,2020,32208,C0097193,Fleet,Chaidez Trucking,Downey,CA,"[""poweronly""]",22.0,yes,yes,Other,2019-12-12 00:07:33+00:00,2019-12-12 00:07:54+00:00,0.0,yes,,2020-07-13,2021-02-13,2020-08-05,0,169,169,0,6,6,175,2020-08-05,1,20210213
83789,15389,2018-03-23,5,2018,1203,U0091042,Owner Operator,Vasquez Romero transportation ,Bloomington,CA,"[""dryvan""]",1.0,not specified,no,Other,2016-07-14 03:19:31+00:00,2019-08-16 18:39:40+00:00,1128.0,no,,2016-12-19,2018-08-22,2018-03-23,12,0,12,18,0,18,30,2018-03-23,2,20180822
83790,53619,2020-03-24,2,2020,20443,C0093895,Fleet,EJG TRUCKING,Los Angeles,CA,"[""dryvan"", ""boxtruck""]",11.0,yes,no,Other,2018-12-21 20:37:29+00:00,2018-12-21 20:44:26+00:00,0.0,no,,2019-03-14,2021-02-17,2020-03-24,205,0,205,307,0,307,512,2020-03-24,1,20210217
83791,76720,2021-01-08,5,2021,34522,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-05-15,2021-01-30,2021-01-08,0,0,0,0,0,0,35,2021-01-08,2,20210130
83792,35313,2019-07-03,3,2019,14586,C0090412,Fleet,Carlos Flores,Los Angeles,CA,"[""dryvan""]",20.0,not specified,no,Other,2017-01-11 18:17:00+00:00,2019-06-28 19:55:04+00:00,898.0,no,,2018-09-24,2019-09-18,2019-07-03,6,0,6,706,0,706,712,2019-07-03,1,20190918
83793,77981,2021-01-14,4,2021,34598,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-06-12,2021-02-17,2021-01-14,0,0,0,0,0,0,45,2021-01-14,1,20210217
83794,7864,2017-04-26,3,2017,4540,C0090412,Fleet,Carlos Flores,Los Angeles,CA,"[""dryvan""]",20.0,not specified,no,Other,2017-01-11 18:17:00+00:00,2019-06-28 19:55:04+00:00,898.0,no,,2017-01-13,2017-07-06,2017-04-26,1,0,1,174,0,174,175,2017-04-26,1,20170706
83795,56400,2020-05-28,4,2020,9096,C0090880,Fleet,KLF transport inc,Stockton,CA,"[""dryvan""]",18.0,not specified,no,Other,2017-08-31 06:24:09+00:00,2019-05-24 21:56:09+00:00,631.0,no,,2017-12-27,2020-12-22,2020-05-28,22,0,22,3,0,3,25,2020-05-28,1,20201222
83796,13971,2018-01-07,7,2018,8536,U0097642,Owner Operator,Premier Global Logistics,Pleasanton,CA,"[""dryvan""]",1.0,not specified,no,Other,2017-11-08 00:08:32+00:00,,,no,,2017-10-01,2019-04-04,2018-01-07,0,0,0,55,0,55,55,2018-01-07,2,20190404
83797,11457,2017-09-21,4,2017,4728,U0094376,Owner Operator,joes transportation,Norco,CA,"[""dryvan""]",1.0,not specified,no,Other,2017-01-17 00:05:12+00:00,2019-03-22 00:26:25+00:00,794.0,no,,2017-01-17,2017-10-11,2017-09-21,57,0,57,314,0,314,371,2017-09-21,1,20171011
83798,43851,2019-10-26,6,2019,15559,U0103646,Owner Operator,Take Over ,Rialto,CA,"[""poweronly""]",1.0,yes,yes,Other,2018-10-26 01:21:23+00:00,2019-01-12 00:22:58+00:00,77.0,yes,,2018-12-05,2021-01-03,2019-10-26,91,49,140,26,1,27,167,2019-10-26,2,20210103
83799,17957,2018-06-29,5,2018,9307,C0091333,Fleet,BLUE FEATHERS TRUCKING,Rialto,CA,"[""dryvan""]",4.0,yes,no,Other,2018-01-10 18:16:28+00:00,2019-07-23 21:15:11+00:00,559.0,no,California (Southern)->Arizona|California (Southern)->Texas (Amarillo Region)|California (Southern)->Texas (Central)|California (Southern)->Texas (East Region)|California (Southern)->Texas (El Paso Region)|California (Southern)->Texas (North Region)|California (Southern)->Texas (South Region)|California (Southern)->Texas (West Region),2018-06-26,2018-07-13,2018-06-29,3,0,3,2,0,2,5,2018-06-29,2,20180713
83800,66700,2020-10-05,1,2020,35405,C0098012,Fleet,MTZ Trucking,Los Angeles,CA,"[""poweronly""]",4.0,yes,yes,Other,2020-07-21 16:29:29+00:00,2020-07-21 16:34:31+00:00,0.0,yes,,2020-09-17,2021-02-05,2020-10-05,0,38,38,0,13,13,51,2020-10-05,1,20210205
83801,73087,2020-12-08,2,2020,36807,U0123109,Owner Operator,Jdr transportation,South Gate,CA,"[""poweronly""]",1.0,yes,yes,Other,2020-11-11 20:04:04+00:00,2020-11-16 21:28:54+00:00,5.0,yes,,2020-11-20,2021-02-15,2020-12-08,5,213,218,0,3,3,221,2020-12-08,1,20210215
83802,733,2016-03-17,4,2016,565,C0090096,Fleet,APPROVED FREIGHT FORWARDER,,,"[""dryvan""]",4.0,not specified,no,Other,2016-03-10 18:50:54+00:00,,,no,,2016-03-01,2016-04-14,2016-03-17,0,0,0,55,0,55,55,2016-03-17,1,20160414
83803,79384,2021-01-22,5,2021,24731,C0095540,Fleet,WEST COAST SHIPPERS INC,Los Angeles,CA,"[""poweronly""]",4.0,not specified,yes,Other,2019-06-04 01:57:05+00:00,2019-06-11 19:46:29+00:00,7.0,yes,,2020-05-01,2021-01-22,2021-01-22,0,203,203,0,137,137,340,2021-01-22,2,20210122
83804,40789,2019-09-18,3,2019,17388,C0093895,Fleet,EJG TRUCKING,Los Angeles,CA,"[""dryvan"", ""boxtruck""]",11.0,yes,no,Other,2018-12-21 20:37:29+00:00,2018-12-21 20:44:26+00:00,0.0,no,,2018-12-22,2021-02-16,2019-09-18,195,0,195,233,0,233,428,2019-09-18,1,20210216
83805,34263,2019-06-12,3,2019,16773,C0092979,Fleet,US Times Carriers,圣加百利,CA,"[""dryvan""]",9.0,not specified,no,Other,2018-09-07 19:40:43+00:00,2019-04-08 22:04:31+00:00,213.0,no,,2018-12-10,2020-06-17,2019-06-12,13,0,13,7,0,7,20,2019-06-12,1,20200617
83806,44465,2019-11-02,6,2019,12897,C0092544,Fleet,meras trucking inc,Bell,CA,"[""dryvan"", ""poweronly""]",15.0,not specified,no,Other,2018-07-10 20:08:03+00:00,2019-03-07 23:11:26+00:00,240.0,no,California (Central)->Arizona|California (Southern)->Nevada (Northern)|California (Southern)->Nevada (Southern)|California (Southern)->Utah|California (Southern)->Texas (El Paso Region),2018-07-23,2020-02-06,2019-11-02,28,0,28,102,0,102,130,2019-11-02,2,20200206
83807,61647,2020-08-05,3,2020,34914,C0095171,Fleet,FTS EXPRESS INC,Los Angeles,CA,"[""dryvan"", ""poweronly""]",17.0,yes,no,Other,2019-05-02 22:28:07+00:00,2019-05-02 22:32:22+00:00,0.0,no,,2020-07-29,2021-01-05,2020-08-05,0,0,0,11,0,11,11,2020-08-05,1,20210105
83808,63508,2020-08-29,6,2020,21350,U0109015,Owner Operator,CA&F TRUCKING,Maywood,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-04-08 18:19:00+00:00,2019-04-22 18:49:47+00:00,14.0,yes,,2019-10-24,2021-02-17,2020-08-29,0,438,438,0,45,45,483,2020-08-29,2,20210217
83809,72579,2020-12-03,4,2020,36021,C0097727,Fleet,New opportunities inc ,Los Angeles,CA,"[""poweronly"", ""boxtruck""]",15.0,yes,yes,Mobile,2020-04-18 01:01:13+00:00,2020-05-06 22:09:23+00:00,18.0,no,,2020-09-14,2021-02-05,2020-12-03,3,166,169,0,1,1,170,2020-12-03,1,20210205
83810,80840,2021-01-29,5,2021,31335,C0096446,Fleet,ROADMOND LOGISTICS INC.,San Diego,CA,"[""dryvan"", ""poweronly""]",31.0,yes,no,Other,2019-09-13 16:22:24+00:00,2019-09-13 16:24:44+00:00,0.0,no,,2019-12-06,2021-02-15,2021-01-29,0,0,0,110,0,110,110,2021-01-29,2,20210215
83811,70776,2020-11-14,6,2020,31690,U0118858,Owner Operator,FERNANDEZ TRANSPORTATION INC,South Gate,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2019-12-14 00:41:13+00:00,2020-06-18 21:41:18+00:00,187.0,yes,,2020-08-10,2021-02-17,2020-11-14,0,429,429,0,145,145,574,2020-11-14,2,20210217
83812,14197,2018-01-23,2,2018,7010,U0096369,Owner Operator,Coronado trucking,Bakersfield,CA,"[""flatbed""]",1.0,not specified,no,Other,2017-07-07 15:30:54+00:00,2019-07-22 20:50:44+00:00,745.0,no,,2018-01-22,2018-01-23,2018-01-23,2,0,2,0,0,0,2,2018-01-23,1,20180123
83813,66649,2020-10-05,1,2020,13215,U0101600,Owner Operator,West East Men Transportation Inc,Long Beach,CA,"[""poweronly""]",1.0,yes,yes,Other,2018-08-06 03:33:34+00:00,2019-09-20 18:04:57+00:00,410.0,yes,,2020-01-27,2021-02-16,2020-10-05,0,423,423,0,11,11,434,2020-10-05,1,20210216
83814,83378,2021-02-11,4,2021,33831,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-03-27,2021-02-17,2021-02-11,0,0,0,9,0,9,51,2021-02-11,1,20210217
83815,55620,2020-05-13,3,2020,18346,U0106010,Owner Operator,LUIS S ESPINOSA,Bell Gardens,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-01-22 18:54:00+00:00,2020-03-20 15:56:03+00:00,422.0,yes,,2020-04-14,2020-10-26,2020-05-13,0,258,258,0,37,37,295,2020-05-13,1,20201026
